gridno,date,latitude,longitude,altitude (m),temp max (°C),temp min (°C),temp avg (°C),wind speed (m/s),vapor pressure (kPa),precipitation (mm),E0 (mm/day),ES0 (mm/day),ET0 (mm/day),radiation (kJ/m2/day),snow depth (cm)
101096,1975-08-12,50.72749,5.27314,128,24.70,15.40,20.00,2.80,1.842,3.30,4.26,3.71,3.65,19704,
101096,1975-08-13,50.72749,5.27314,128,25.60,14.90,20.20,2.10,2.002,0.00,3.82,3.35,3.10,16954,
101096,1975-08-14,50.72749,5.27314,128,28.50,16.00,22.20,1.90,1.942,0.00,3.94,3.47,3.52,16530,
101096,1975-08-15,50.72749,5.27314,128,25.30,17.10,21.20,5.10,1.895,1.10,3.11,2.86,2.93,8888,
101096,1975-08-16,50.72749,5.27314,128,22.70,14.40,18.50,5.60,1.708,0.10,3.13,2.85,2.61,10384,
101096,1975-08-17,50.72749,5.27314,128,21.10,13.20,17.10,2.40,1.725,10.50,2.35,2.07,2.00,10646,
101096,1975-08-18,50.72749,5.27314,128,21.90,12.70,17.30,2.40,1.541,11.10,3.47,3.03,2.92,16657,
101096,1975-08-19,50.72749,5.27314,128,23.40,12.40,17.90,3.70,1.705,0.00,3.12,2.77,2.65,13135,
101096,1975-08-20,50.72749,5.27314,128,24.90,17.50,21.20,2.90,1.962,1.90,3.68,3.24,3.21,15289,
101096,1975-08-21,50.72749,5.27314,128,27.90,16.30,22.10,2.60,2.122,0.00,3.20,2.81,2.99,13525,
101096,1975-08-22,50.72749,5.27314,128,20.80,13.40,17.10,2.60,1.557,12.10,2.54,2.27,2.17,10159,
101096,1975-08-23,50.72749,5.27314,128,19.50,10.50,15.00,2.40,1.33,0.00,2.79,2.42,2.50,14642,
101096,1975-08-24,50.72749,5.27314,128,19.90,8.90,14.40,2.40,1.263,0.00,2.85,2.50,2.45,13680,
101096,1975-08-25,50.72749,5.27314,128,19.60,11.80,15.70,2.70,1.437,0.10,2.73,2.36,2.40,14291,
101096,1975-08-26,50.72749,5.27314,128,21.20,11.60,16.40,2.70,1.451,0.00,3.20,2.77,2.78,16525,
101096,1975-08-27,50.72749,5.27314,128,22.80,10.50,16.60,2.70,1.394,0.00,3.59,3.05,3.32,20399,
101096,1975-08-28,50.72749,5.27314,128,25.00,11.40,18.20,2.60,1.377,0.00,3.83,3.28,3.73,20580,
101096,1975-08-29,50.72749,5.27314,128,26.10,12.80,19.50,1.80,1.497,0.00,3.69,3.14,3.54,19943,
101096,1975-08-30,50.72749,5.27314,128,26.60,14.30,20.50,1.90,1.611,0.00,3.25,2.82,3.13,15306,
101096,1975-08-31,50.72749,5.27314,128,23.90,14.20,19.00,2.30,1.862,1.50,2.36,2.10,2.05,9741,
101096,1975-09-01,50.72749,5.27314,128,20.90,15.30,18.10,1.50,1.852,0.00,1.33,1.19,1.26,5212,
101096,1975-09-02,50.72749,5.27314,128,22.50,16.40,19.40,1.80,2.069,0.00,1.62,1.43,1.42,6768,
101096,1975-09-03,50.72749,5.27314,128,19.20,16.00,17.60,1.70,1.878,0.00,0.97,0.87,1.01,4094,
101096,1975-09-04,50.72749,5.27314,128,20.70,11.00,15.80,1.30,1.42,0.60,2.45,2.11,2.12,13022,
101096,1975-09-05,50.72749,5.27314,128,21.00,11.30,16.20,2.10,1.39,0.00,2.82,2.44,2.50,14634,
101096,1975-09-06,50.72749,5.27314,128,20.70,9.80,15.20,1.60,1.29,0.00,2.47,2.13,2.25,13407,
101096,1975-09-07,50.72749,5.27314,128,20.50,9.50,15.00,1.20,1.37,0.00,2.08,1.80,1.83,10949,
101096,1975-09-08,50.72749,5.27314,128,21.90,11.00,16.40,1.60,1.44,1.80,2.68,2.28,2.40,15251,
101096,1975-09-09,50.72749,5.27314,128,23.40,12.30,17.90,4.70,1.344,0.00,3.54,3.18,3.41,13607,
101096,1975-09-10,50.72749,5.27314,128,21.60,15.10,18.30,4.10,1.491,0.10,3.08,2.78,2.77,11129,
101096,1975-09-11,50.72749,5.27314,128,20.40,12.30,16.40,4.20,1.451,0.10,2.42,2.17,2.16,9378,
101096,1975-09-12,50.72749,5.27314,128,17.10,9.80,13.40,6.70,1.25,2.50,2.42,2.17,2.10,10740,
101096,1975-09-13,50.72749,5.27314,128,16.20,8.60,12.40,6.30,1.15,5.30,2.48,2.17,2.20,12775,
101096,1975-09-14,50.72749,5.27314,128,17.40,11.10,14.20,6.50,1.247,6.60,2.56,2.37,2.19,7829,
101096,1975-09-15,50.72749,5.27314,128,16.50,10.20,13.30,2.00,1.25,0.00,1.82,1.60,1.52,9238,
101096,1975-09-16,50.72749,5.27314,128,21.90,9.80,15.80,2.40,1.424,0.00,2.17,1.82,2.27,13519,
101096,1975-09-17,50.72749,5.27314,128,23.30,11.90,17.60,2.80,1.641,0.00,1.68,1.51,1.80,6118,
101096,1975-09-18,50.72749,5.27314,128,21.00,14.00,17.50,2.60,1.494,0.00,2.32,2.09,2.05,8642,
101096,1975-09-19,50.72749,5.27314,128,21.30,11.50,16.40,1.80,1.427,0.00,2.14,1.80,2.11,13237,
101096,1975-09-20,50.72749,5.27314,128,22.00,10.90,16.40,2.80,1.434,0.00,2.28,1.96,2.25,12522,
101096,1975-09-21,50.72749,5.27314,128,19.90,11.50,15.70,2.00,1.43,0.50,1.90,1.65,1.73,9321,
101096,1975-09-22,50.72749,5.27314,128,20.40,7.20,13.80,1.30,1.25,0.80,1.84,1.49,1.90,14449,
101096,1975-09-23,50.72749,5.27314,128,21.70,10.60,16.10,4.10,1.414,0.00,2.48,2.14,2.47,13341,
101096,1975-09-24,50.72749,5.27314,128,19.90,13.10,16.50,4.20,1.631,1.90,1.44,1.30,1.43,5321,
101096,1975-09-25,50.72749,5.27314,128,19.80,14.40,17.10,8.80,1.507,0.00,2.59,2.47,2.37,4486,
101096,1975-09-26,50.72749,5.27314,128,17.20,9.90,13.50,5.60,1.277,17.00,1.93,1.71,1.81,8880,
101096,1975-09-27,50.72749,5.27314,128,20.30,9.60,15.00,9.30,1.42,4.40,2.34,2.14,2.24,8128,
101096,1975-09-28,50.72749,5.27314,128,20.50,12.80,16.70,2.80,1.387,0.10,2.09,1.87,1.92,8242,
101096,1975-09-29,50.72749,5.27314,128,22.70,13.40,18.00,4.20,1.664,3.60,2.03,1.79,2.16,8806,
101096,1975-09-30,50.72749,5.27314,128,25.50,13.70,19.60,5.70,1.725,0.20,2.63,2.40,2.87,8392,
101096,1975-10-01,50.72749,5.27314,128,18.50,9.40,14.00,3.30,1.243,2.10,1.82,1.56,1.80,10531,
101096,1975-10-02,50.72749,5.27314,128,17.70,8.10,12.90,5.70,1.233,0.00,1.77,1.53,1.72,9847,
101096,1975-10-03,50.72749,5.27314,128,17.50,10.20,13.90,4.80,1.324,0.10,1.01,0.95,1.33,2722,
101096,1975-10-04,50.72749,5.27314,128,14.00,7.70,10.90,4.10,1.023,1.20,1.54,1.30,1.57,10476,
101096,1975-10-05,50.72749,5.27314,128,15.30,10.40,12.80,4.20,1.247,0.10,1.38,1.27,1.24,4801,
101096,1975-10-06,50.72749,5.27314,128,16.00,11.10,13.50,2.80,1.263,0.00,1.45,1.32,1.27,5485,
101096,1975-10-07,50.72749,5.27314,128,15.40,8.70,12.00,2.80,1.146,0.00,1.19,1.04,1.23,6353,
101096,1975-10-08,50.72749,5.27314,128,14.30,6.30,10.30,1.80,1.023,0.00,1.20,1.07,1.02,5766,
101096,1975-10-09,50.72749,5.27314,128,12.70,5.90,9.30,1.90,1.026,0.00,0.86,0.74,0.85,5332,
101096,1975-10-10,50.72749,5.27314,128,11.60,3.10,7.30,2.50,0.859,0.50,0.89,0.73,0.96,7742,
101096,1975-10-11,50.72749,5.27314,128,9.60,0.10,4.80,4.70,0.722,0.00,0.90,0.72,1.08,9325,
101096,1975-10-12,50.72749,5.27314,128,9.50,-0.40,4.60,4.60,0.675,0.00,0.96,0.75,1.17,10910,
101096,1975-10-13,50.72749,5.27314,128,8.00,1.70,4.90,2.30,0.795,3.00,0.45,0.40,0.58,2700,
101096,1975-10-14,50.72749,5.27314,128,8.10,2.80,5.50,3.90,0.769,0.10,0.81,0.72,0.86,4721,
101096,1975-10-15,50.72749,5.27314,128,13.10,6.20,9.60,4.10,0.993,0.00,1.01,0.87,1.13,6483,
101096,1975-10-16,50.72749,5.27314,128,15.40,7.40,11.40,1.70,1.17,0.70,0.89,0.75,0.85,6116,
101096,1975-10-17,50.72749,5.27314,128,12.80,5.70,9.20,3.80,1.10,2.20,0.82,0.71,0.73,4536,
101096,1975-10-18,50.72749,5.27314,128,11.40,7.50,9.40,4.90,1.053,0.20,0.69,0.63,0.81,2404,
101096,1975-10-19,50.72749,5.27314,128,10.00,6.10,8.10,3.10,0.999,0.00,0.51,0.45,0.60,2819,
101096,1975-10-20,50.72749,5.27314,128,10.30,7.10,8.70,2.70,1.016,0.00,0.52,0.46,0.64,2481,
101096,1975-10-21,50.72749,5.27314,128,10.00,5.70,7.80,1.60,0.976,0.00,0.59,0.52,0.54,3426,
101096,1975-10-22,50.72749,5.27314,128,12.20,4.50,8.40,1.90,0.889,0.00,0.53,0.39,0.80,7307,
101096,1975-10-23,50.72749,5.27314,128,14.40,3.70,9.00,3.10,0.899,0.00,0.54,0.34,1.06,8816,
101096,1975-10-24,50.72749,5.27314,128,16.50,3.10,9.80,1.90,0.983,0.00,0.25,0.11,0.96,8819,
101096,1975-10-25,50.72749,5.27314,128,10.80,3.40,7.10,1.10,0.973,0.10,0.35,0.29,0.46,2949,
101096,1975-10-26,50.72749,5.27314,128,8.80,2.00,5.40,1.20,0.866,0.40,0.27,0.17,0.41,5219,
101096,1975-10-27,50.72749,5.27314,128,7.40,2.50,4.90,1.30,0.856,0.30,0.30,0.25,0.40,2378,
101096,1975-10-28,50.72749,5.27314,128,5.60,1.70,3.60,1.10,0.752,0.00,0.29,0.25,0.40,2338,
101096,1975-10-29,50.72749,5.27314,128,12.70,-0.70,6.00,1.90,0.702,0.00,0.20,0.09,0.85,8130,
101096,1975-10-30,50.72749,5.27314,128,18.30,5.90,12.10,3.10,0.953,0.00,0.73,0.55,1.50,7289,
101096,1975-10-31,50.72749,5.27314,128,19.20,7.40,13.30,4.00,1.033,0.00,0.86,0.68,1.85,7347,
101096,1975-11-01,50.72749,5.27314,128,17.10,10.20,13.60,2.90,1.31,1.40,0.68,0.55,0.92,5203,
101096,1975-11-02,50.72749,5.27314,128,14.30,6.70,10.50,3.10,1.113,1.80,0.48,0.40,0.74,3757,
101096,1975-11-03,50.72749,5.27314,128,11.70,3.20,7.40,3.60,0.882,0.00,0.51,0.40,0.77,5113,
101096,1975-11-04,50.72749,5.27314,128,10.00,6.20,8.10,0.90,1.023,1.20,0.44,0.35,0.37,3972,
101096,1975-11-05,50.72749,5.27314,128,11.10,5.90,8.50,1.30,1.033,0.00,0.49,0.42,0.43,3131,
101096,1975-11-06,50.72749,5.27314,128,10.30,6.40,8.40,3.00,0.979,0.00,0.59,0.53,0.60,2700,
101096,1975-11-07,50.72749,5.27314,128,9.20,5.50,7.40,2.70,1.006,7.50,0.20,0.16,0.35,1919,
101096,1975-11-08,50.72749,5.27314,128,9.00,4.00,6.50,4.90,0.859,2.00,0.38,0.30,0.61,4026,
101096,1975-11-09,50.72749,5.27314,128,7.60,1.50,4.50,3.50,0.755,0.00,0.38,0.32,0.51,3147,
101096,1975-11-10,50.72749,5.27314,128,6.30,0.90,3.60,0.90,0.735,0.00,0.31,0.26,0.31,2639,
101096,1975-11-11,50.72749,5.27314,128,7.20,-0.20,3.50,1.30,0.719,0.00,0.00,0.00,0.20,5514,
101096,1975-11-12,50.72749,5.27314,128,5.30,-0.90,2.20,2.20,0.668,0.50,0.16,0.12,0.35,2338,
101096,1975-11-13,50.72749,5.27314,128,2.20,-2.60,-0.20,1.80,0.572,0.00,0.15,0.13,0.28,1944,
101096,1975-11-14,50.72749,5.27314,128,4.20,-4.10,0.10,1.80,0.551,0.00,0.15,0.11,0.26,4043,
101096,1975-11-15,50.72749,5.27314,128,8.10,-1.60,3.30,4.60,0.735,0.00,0.26,0.24,0.52,1537,
101096,1975-11-16,50.72749,5.27314,128,11.30,6.50,8.90,3.00,1.11,14.20,0.16,0.13,0.38,1428,
101096,1975-11-17,50.72749,5.27314,128,10.00,6.70,8.30,2.60,1.039,7.10,0.18,0.15,0.38,1388,
101096,1975-11-18,50.72749,5.27314,128,8.40,4.80,6.60,4.50,0.879,2.70,0.38,0.34,0.56,1647,
101096,1975-11-19,50.72749,5.27314,128,8.80,2.40,5.60,6.10,0.869,0.00,0.24,0.22,0.45,1327,
101096,1975-11-20,50.72749,5.27314,128,10.50,2.80,6.70,4.50,0.856,10.30,0.44,0.41,0.75,1462,
101096,1975-11-21,50.72749,5.27314,128,7.60,0.80,4.20,3.90,0.729,0.60,0.35,0.30,0.49,2839,
101096,1975-11-22,50.72749,5.27314,128,6.50,-0.10,3.20,2.30,0.685,5.20,0.09,0.05,0.35,3086,
101096,1975-11-23,50.72749,5.27314,128,5.80,-1.70,2.00,3.30,0.501,0.00,0.00,0.00,0.59,5362,
101096,1975-11-24,50.72749,5.27314,128,4.00,-4.10,0.00,1.50,0.421,0.00,0.00,0.00,0.23,5124,
101096,1975-11-25,50.72749,5.27314,128,5.20,-2.70,1.20,5.30,0.471,0.00,0.27,0.22,0.83,4280,
101096,1975-11-26,50.72749,5.27314,128,6.60,2.10,4.40,5.00,0.785,6.20,0.27,0.24,0.41,1315,
101096,1975-11-27,50.72749,5.27314,128,6.50,2.20,4.30,8.20,0.715,4.70,0.35,0.31,0.61,3842,
101096,1975-11-28,50.72749,5.27314,128,11.10,3.80,7.40,7.90,0.919,4.40,0.56,0.51,0.78,2192,
101096,1975-11-29,50.72749,5.27314,128,10.80,2.50,6.60,2.30,0.856,17.60,0.31,0.27,0.55,1429,
101096,1975-11-30,50.72749,5.27314,128,6.50,1.90,4.20,2.80,0.729,4.70,0.02,0.00,0.30,3180,
101096,1975-12-01,50.72749,5.27314,128,5.90,2.40,4.10,8.30,0.688,0.00,0.44,0.37,0.66,3458,
101096,1975-12-02,50.72749,5.27314,128,8.50,4.40,6.50,6.80,0.882,2.90,0.42,0.39,0.58,1166,
101096,1975-12-03,50.72749,5.27314,128,8.00,2.70,5.30,2.80,0.802,5.20,0.03,0.01,0.28,3019,
101096,1975-12-04,50.72749,5.27314,128,5.90,0.90,3.40,4.70,0.705,0.00,0.06,0.03,0.30,2987,
101096,1975-12-05,50.72749,5.27314,128,5.20,2.20,3.70,4.30,0.775,0.30,0.07,0.05,0.28,862,
101096,1975-12-06,50.72749,5.27314,128,8.30,4.40,6.40,2.90,0.856,2.60,0.25,0.22,0.42,1697,
101096,1975-12-07,50.72749,5.27314,128,7.30,2.50,4.90,3.50,0.782,0.40,0.36,0.33,0.41,1726,
101096,1975-12-08,50.72749,5.27314,128,6.60,3.30,5.00,1.90,0.745,0.60,0.26,0.22,0.34,1987,
101096,1975-12-09,50.72749,5.27314,128,6.60,0.50,3.50,1.60,0.712,0.00,0.00,0.00,0.03,3726,
101096,1975-12-10,50.72749,5.27314,128,4.20,-0.60,1.80,1.20,0.622,0.10,0.13,0.10,0.28,1220,
101096,1975-12-11,50.72749,5.27314,128,4.50,0.00,2.20,2.60,0.605,0.00,0.00,0.00,0.20,3387,
101096,1975-12-12,50.72749,5.27314,128,3.00,-1.60,0.70,2.10,0.575,0.00,0.22,0.19,0.28,1597,
101096,1975-12-13,50.72749,5.27314,128,3.30,-1.70,0.80,3.90,0.565,1.90,0.07,0.05,0.34,2229,
101096,1975-12-14,50.72749,5.27314,128,1.00,-5.00,-2.00,1.50,0.468,0.30,0.00,0.00,0.00,4847,
101096,1975-12-15,50.72749,5.27314,128,-0.70,-6.40,-3.60,1.90,0.421,0.00,0.00,0.00,0.00,4809,
101096,1975-12-16,50.72749,5.27314,128,-1.90,-7.60,-4.80,1.80,0.411,0.00,0.08,0.07,0.09,2260,
101096,1975-12-17,50.72749,5.27314,128,-0.30,-6.00,-3.20,3.90,0.458,0.10,0.09,0.08,0.25,1133,
101096,1975-12-18,50.72749,5.27314,128,0.10,-6.00,-3.00,1.40,0.428,0.00,0.00,0.00,0.00,4553,
101096,1975-12-19,50.72749,5.27314,128,0.90,-6.70,-2.90,1.60,0.314,0.00,0.33,0.31,0.47,1228,
101096,1975-12-20,50.72749,5.27314,128,1.90,-1.00,0.50,2.40,0.608,0.40,0.10,0.07,0.19,1338,
101096,1975-12-21,50.72749,5.27314,128,3.60,1.20,2.40,3.50,0.705,0.00,0.06,0.06,0.26,891,
101096,1975-12-22,50.72749,5.27314,128,4.80,2.60,3.70,3.30,0.702,0.00,0.25,0.23,0.44,1114,
101096,1975-12-23,50.72749,5.27314,128,5.30,3.30,4.30,4.40,0.709,0.00,0.41,0.39,0.57,1235,
101096,1975-12-24,50.72749,5.27314,128,4.90,2.10,3.50,6.10,0.688,0.00,0.34,0.32,0.56,862,
101096,1975-12-25,50.72749,5.27314,128,4.80,1.30,3.00,4.40,0.725,2.60,0.12,0.10,0.33,847,
101096,1975-12-26,50.72749,5.27314,128,6.60,1.90,4.20,4.30,0.789,3.50,0.14,0.12,0.31,1222,
101096,1975-12-27,50.72749,5.27314,128,6.40,4.00,5.20,4.50,0.775,0.20,0.36,0.34,0.57,1030,
101096,1975-12-28,50.72749,5.27314,128,5.40,2.70,4.00,3.80,0.712,0.00,0.27,0.25,0.53,906,
101096,1975-12-29,50.72749,5.27314,128,4.10,1.40,2.80,4.10,0.632,0.00,0.38,0.35,0.48,1863,
101096,1975-12-30,50.72749,5.27314,128,4.30,1.20,2.80,5.70,0.632,0.00,0.44,0.41,0.54,1932,
101096,1975-12-31,50.72749,5.27314,128,4.90,1.70,3.30,8.20,0.668,0.00,0.72,0.69,0.66,1702,
101096,1976-01-01,50.72749,5.27314,128,7.60,3.30,5.50,5.60,0.842,9.60,0.36,0.32,0.37,1907,
101096,1976-01-02,50.72749,5.27314,128,10.60,4.10,7.40,8.10,0.919,7.40,0.60,0.57,0.71,1472,
101096,1976-01-03,50.72749,5.27314,128,11.50,2.60,7.00,8.70,0.719,1.60,1.26,1.22,1.64,2528,
101096,1976-01-04,50.72749,5.27314,128,5.30,1.00,3.10,4.60,0.632,1.20,0.43,0.38,0.53,2588,
101096,1976-01-05,50.72749,5.27314,128,8.20,1.50,4.80,6.70,0.839,0.70,0.14,0.13,0.39,762,
101096,1976-01-06,50.72749,5.27314,128,8.90,5.90,7.40,4.60,0.956,6.40,0.24,0.22,0.43,1190,
101096,1976-01-07,50.72749,5.27314,128,9.10,6.90,8.00,5.60,0.949,0.50,0.48,0.45,0.62,1276,
101096,1976-01-08,50.72749,5.27314,128,8.40,5.10,6.80,5.90,0.846,0.00,0.57,0.55,0.79,1058,
101096,1976-01-09,50.72749,5.27314,128,6.40,4.80,5.60,6.00,0.799,0.00,0.50,0.48,0.63,1271,
101096,1976-01-10,50.72749,5.27314,128,7.80,3.80,5.80,6.90,0.886,2.60,0.16,0.14,0.38,884,
101096,1976-01-11,50.72749,5.27314,128,10.90,7.40,9.10,5.60,1.07,4.40,0.25,0.23,0.54,891,
101096,1976-01-12,50.72749,5.27314,128,10.30,7.60,8.90,5.50,1.003,0.60,0.50,0.47,0.68,1432,
101096,1976-01-13,50.72749,5.27314,128,9.20,6.80,8.00,4.40,1.019,1.00,0.14,0.12,0.42,816,
101096,1976-01-14,50.72749,5.27314,128,8.30,6.20,7.20,7.00,0.899,2.30,0.48,0.46,0.68,1023,
101096,1976-01-15,50.72749,5.27314,128,7.50,3.90,5.70,4.20,0.789,2.10,0.20,0.14,0.52,2926,
101096,1976-01-16,50.72749,5.27314,128,6.80,4.60,5.70,3.70,0.872,2.50,0.13,0.11,0.32,1223,
101096,1976-01-17,50.72749,5.27314,128,6.90,3.70,5.30,2.70,0.789,2.50,0.23,0.18,0.40,2565,
101096,1976-01-18,50.72749,5.27314,128,5.90,0.60,3.30,4.20,0.675,0.00,0.42,0.38,0.50,2321,
101096,1976-01-19,50.72749,5.27314,128,6.00,1.30,3.60,7.00,0.688,0.90,0.50,0.44,0.58,3311,
101096,1976-01-20,50.72749,5.27314,128,8.40,4.30,6.40,9.60,0.832,1.90,0.73,0.71,0.87,900,
101096,1976-01-21,50.72749,5.27314,128,8.50,4.10,6.30,8.30,0.705,13.70,1.37,1.32,1.35,2027,
101096,1976-01-22,50.72749,5.27314,128,8.70,4.00,6.40,7.00,0.886,5.60,0.36,0.33,0.55,1187,
101096,1976-01-23,50.72749,5.27314,128,9.60,2.60,6.10,5.70,0.785,3.40,0.48,0.43,0.85,2626,
101096,1976-01-24,50.72749,5.27314,128,4.20,-0.70,1.70,3.60,0.638,2.80,0.19,0.14,0.30,3246,
101096,1976-01-25,50.72749,5.27314,128,2.10,-1.10,0.50,2.60,0.608,1.60,0.19,0.14,0.21,2792,
101096,1976-01-26,50.72749,5.27314,128,1.40,-4.60,-1.60,4.20,0.505,0.00,0.25,0.21,0.31,2655,
101096,1976-01-27,50.72749,5.27314,128,0.20,-4.10,-2.00,4.20,0.491,11.90,0.21,0.18,0.30,2007,
101096,1976-01-28,50.72749,5.27314,128,0.00,-8.00,-4.00,2.30,0.384,0.00,0.00,0.00,0.20,7085,
101096,1976-01-29,50.72749,5.27314,128,-0.70,-10.50,-5.60,4.00,0.254,0.00,0.19,0.13,0.53,8055,
101096,1976-01-30,50.72749,5.27314,128,-2.60,-10.20,-6.40,6.70,0.274,0.00,0.28,0.23,0.57,6800,
101096,1976-01-31,50.72749,5.27314,128,-3.70,-8.60,-6.10,4.50,0.307,0.00,0.57,0.53,0.45,3174,
101096,1976-02-01,50.72749,5.27314,128,-2.20,-7.20,-4.70,3.00,0.388,0.00,0.32,0.28,0.29,2598,
101096,1976-02-02,50.72749,5.27314,128,-1.70,-8.00,-4.90,2.30,0.388,0.00,0.15,0.12,0.23,4553,
101096,1976-02-03,50.72749,5.27314,128,-0.10,-5.10,-2.60,1.20,0.445,0.00,0.29,0.24,0.30,2978,
101096,1976-02-04,50.72749,5.27314,128,0.60,-5.70,-2.60,2.60,0.481,0.00,0.26,0.21,0.23,5324,
101096,1976-02-05,50.72749,5.27314,128,1.50,-2.60,-0.60,4.50,0.521,0.00,0.16,0.12,0.37,5871,
101096,1976-02-06,50.72749,5.27314,128,4.00,-1.90,1.00,2.40,0.548,0.00,0.03,0.00,0.40,7444,
101096,1976-02-07,50.72749,5.27314,128,3.90,-1.40,1.30,1.70,0.585,0.00,0.32,0.29,0.45,2108,
101096,1976-02-08,50.72749,5.27314,128,4.20,-0.50,1.80,2.90,0.662,0.30,0.31,0.27,0.36,2382,
101096,1976-02-09,50.72749,5.27314,128,4.80,2.30,3.50,4.20,0.745,0.10,0.31,0.28,0.38,2135,
101096,1976-02-10,50.72749,5.27314,128,4.80,2.00,3.40,4.70,0.759,0.90,0.14,0.12,0.33,1428,
101096,1976-02-11,50.72749,5.27314,128,5.00,0.30,2.60,5.30,0.648,5.00,0.35,0.28,0.56,3898,
101096,1976-02-12,50.72749,5.27314,128,4.40,0.50,2.40,7.30,0.655,3.30,0.57,0.53,0.56,2350,
101096,1976-02-13,50.72749,5.27314,128,5.50,0.90,3.20,5.20,0.752,11.10,0.14,0.11,0.34,1460,
101096,1976-02-14,50.72749,5.27314,128,2.20,-1.10,0.50,6.40,0.515,8.30,0.76,0.72,0.75,2710,
101096,1976-02-15,50.72749,5.27314,128,-0.50,-2.90,-1.70,3.90,0.421,0.00,0.63,0.57,0.62,3981,
101096,1976-02-16,50.72749,5.27314,128,0.50,-2.00,-0.80,4.70,0.505,0.10,0.50,0.46,0.50,2568,
101096,1976-02-17,50.72749,5.27314,128,2.50,-0.20,1.10,2.20,0.598,0.00,0.26,0.23,0.44,1866,
101096,1976-02-18,50.72749,5.27314,128,7.70,-1.20,3.30,2.10,0.635,0.00,0.32,0.22,0.67,7778,
101096,1976-02-19,50.72749,5.27314,128,11.70,3.00,7.30,4.10,0.725,0.00,0.89,0.72,1.36,8065,
101096,1976-02-20,50.72749,5.27314,128,12.50,4.50,8.50,2.90,0.819,0.00,0.82,0.66,1.10,7408,
101096,1976-02-21,50.72749,5.27314,128,12.10,6.10,9.10,3.40,0.922,0.90,0.90,0.77,1.04,5712,
101096,1976-02-22,50.72749,5.27314,128,12.70,5.60,9.10,2.50,0.842,0.00,0.95,0.80,1.13,7001,
101096,1976-02-23,50.72749,5.27314,128,13.50,3.40,8.50,2.40,0.932,0.00,0.67,0.49,0.94,7951,
101096,1976-02-24,50.72749,5.27314,128,11.00,5.30,8.10,4.60,1.029,0.00,0.47,0.41,0.57,2525,
101096,1976-02-25,50.72749,5.27314,128,10.80,7.30,9.00,4.80,1.013,0.50,0.99,0.89,0.86,4455,
101096,1976-02-26,50.72749,5.27314,128,10.70,6.20,8.40,2.80,0.882,0.00,0.98,0.83,1.02,6985,
101096,1976-02-27,50.72749,5.27314,128,9.90,3.50,6.70,2.00,0.842,0.00,0.74,0.64,0.73,4903,
101096,1976-02-28,50.72749,5.27314,128,13.80,1.50,7.70,2.80,0.802,0.00,0.77,0.54,1.28,11080,
101096,1976-02-29,50.72749,5.27314,128,14.70,4.30,9.50,5.60,0.862,0.00,1.47,1.23,1.80,10388,
101096,1976-03-01,50.72749,5.27314,128,12.20,1.90,7.00,2.60,0.739,2.00,0.90,0.67,1.27,11120,
101096,1976-03-02,50.72749,5.27314,128,10.10,-1.40,4.30,1.90,0.678,0.00,0.72,0.50,0.96,11628,
101096,1976-03-03,50.72749,5.27314,128,10.70,-0.30,5.20,4.20,0.572,0.00,1.32,1.07,1.66,12711,
101096,1976-03-04,50.72749,5.27314,128,10.90,-0.30,5.30,3.80,0.465,0.00,1.43,1.18,1.87,12852,
101096,1976-03-05,50.72749,5.27314,128,6.70,-2.20,2.30,4.40,0.441,0.00,1.24,1.02,1.47,12713,
101096,1976-03-06,50.72749,5.27314,128,4.10,-4.10,0.00,4.20,0.441,0.00,0.99,0.79,1.14,11976,
101096,1976-03-07,50.72749,5.27314,128,1.80,-4.20,-1.20,2.90,0.455,0.00,0.75,0.62,0.76,8451,
101096,1976-03-08,50.72749,5.27314,128,1.10,-6.60,-2.80,1.90,0.394,0.00,0.76,0.63,0.70,8648,
101096,1976-03-09,50.72749,5.27314,128,1.40,-6.20,-2.40,1.80,0.421,0.10,0.76,0.65,0.66,7637,
101096,1976-03-10,50.72749,5.27314,128,4.30,-5.10,-0.40,2.00,0.391,0.30,1.07,0.90,1.03,10694,
101096,1976-03-11,50.72749,5.27314,128,6.90,-1.50,2.70,3.60,0.318,0.00,1.96,1.83,1.87,7460,
101096,1976-03-12,50.72749,5.27314,128,8.70,0.80,4.70,4.20,0.515,0.00,1.44,1.33,1.53,5603,
101096,1976-03-13,50.72749,5.27314,128,9.70,2.60,6.20,2.60,0.662,1.40,1.42,1.21,1.41,10084,
101096,1976-03-14,50.72749,5.27314,128,11.40,1.10,6.20,2.60,0.702,0.00,1.33,1.09,1.40,11828,
101096,1976-03-15,50.72749,5.27314,128,10.00,2.20,6.10,1.70,0.792,0.10,1.07,0.95,0.91,5888,
101096,1976-03-16,50.72749,5.27314,128,9.40,3.50,6.50,1.70,0.842,1.30,1.03,0.89,0.91,6991,
101096,1976-03-17,50.72749,5.27314,128,10.30,3.40,6.80,2.60,0.856,0.50,1.17,1.04,0.99,6683,
101096,1976-03-18,50.72749,5.27314,128,10.30,4.80,7.50,2.50,0.946,3.00,1.03,0.90,0.85,6214,
101096,1976-03-19,50.72749,5.27314,128,7.10,-0.30,3.40,3.10,0.612,0.00,1.14,1.03,1.04,5539,
101096,1976-03-20,50.72749,5.27314,128,6.60,-3.00,1.80,3.20,0.434,0.00,1.60,1.32,1.63,15943,
