GRID_NO,date,LATITUDE,LONGITUDE,ALTITUDE,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,WINDSPEED,VAPOURPRESSURE,PRECIPITATION,E0,ES0,ET0,RADIATION,YEAR,MONTH,DAY,SUNSHINE_CALC,HUMIDITY_06H,HUMIDITY_09H,HUMIDITY_12H,HUMIDITY_15H,HUMIDITY_18H,SNOWDEPTH
100106,05/07/1991,50.59354,8.82077,215,29,18.6,23.8,1.6,2.068,0,6.13,5.38,5.06,25273,1991,7,5,8,,,,,,
100106,06/07/1991,50.59354,8.82077,215,29.6,19.5,24.6,1.6,1.696,0,6.42,5.63,5.53,26478,1991,7,6,8,,,,,,
100106,07/07/1991,50.59354,8.82077,215,30.5,17.7,24.1,1.4,1.802,3,6.6,5.77,5.59,27977,1991,7,7,8,,,,,,
100106,08/07/1991,50.59354,8.82077,215,28.2,20.4,24.3,1.1,1.952,0,4.88,4.31,4.05,18959,1991,7,8,8,,,,,,
100106,09/07/1991,50.59354,8.82077,215,26.3,18.7,22.5,1.8,1.825,0,5.23,4.62,4.39,21157,1991,7,9,8,,,,,,
100106,10/07/1991,50.59354,8.82077,215,27,12.7,19.9,1.1,1.51,0,5.64,4.89,4.79,26940,1991,7,10,8,,,,,,
100106,11/07/1991,50.59354,8.82077,215,32.2,17.1,24.7,1.3,1.815,0,6.59,5.75,5.65,27876,1991,7,11,8,,,,,,
100106,12/07/1991,50.59354,8.82077,215,28.5,19.7,24.1,2,1.774,7.2,5.58,4.94,4.81,21286,1991,7,12,8,,,,,,
100106,13/07/1991,50.59354,8.82077,215,24.9,14.4,19.7,0.9,1.662,20.4,3.97,3.48,3.31,17256,1991,7,13,8,,,,,,
100106,14/07/1991,50.59354,8.82077,215,22.1,15,18.6,0.9,1.605,5.2,3.33,2.94,2.75,14152,1991,7,14,8,,,,,,
100106,15/07/1991,50.59354,8.82077,215,22.4,13,17.7,2,1.453,0,3.87,3.42,3.3,16586,1991,7,15,8,,,,,,
100106,16/07/1991,50.59354,8.82077,215,21.2,14.1,17.7,1.8,1.406,0,3.46,3.08,2.97,13762,1991,7,16,8,,,,,,
100106,17/07/1991,50.59354,8.82077,215,21.5,12.6,17,2,1.374,0,3.76,3.33,3.21,16300,1991,7,17,8,,,,,,
100106,18/07/1991,50.59354,8.82077,215,19.6,11.6,15.6,2.4,1.572,1.6,3.25,2.86,2.6,15216,1991,7,18,8,,,,,,
100106,19/07/1991,50.59354,8.82077,215,19.7,14.2,17,2.3,1.387,0.6,3.36,3,2.78,13706,1991,7,19,8,,,,,,
100106,20/07/1991,50.59354,8.82077,215,20.8,13.8,17.3,1.1,1.467,0,3.22,2.84,2.69,13929,1991,7,20,8,,,,,,
100106,21/07/1991,50.59354,8.82077,215,18.6,13.1,15.9,0.9,1.539,0,2.77,2.44,2.27,12687,1991,7,21,8,,,,,,
100106,22/07/1991,50.59354,8.82077,215,23.4,11,17.2,1.1,1.296,0,4.29,3.72,3.67,21217,1991,7,22,8,,,,,,
100106,23/07/1991,50.59354,8.82077,215,27.9,11.9,19.9,0.8,1.33,1,5.35,4.6,4.61,26832,1991,7,23,8,,,,,,
100106,24/07/1991,50.59354,8.82077,215,22.5,15.4,19,1.9,1.656,7,3.15,2.8,2.61,12478,1991,7,24,8,,,,,,
100106,25/07/1991,50.59354,8.82077,215,19.3,12.7,16,1.6,1.44,6.6,3.3,2.9,2.73,15440,1991,7,25,8,,,,,,
100106,26/07/1991,50.59354,8.82077,215,21,11.5,16.3,1.1,1.49,3.4,2.83,2.5,2.37,12746,1991,7,26,8,,,,,,
100106,27/07/1991,50.59354,8.82077,215,22.4,14,18.2,1.4,1.49,0,4.01,3.51,3.39,18489,1991,7,27,8,,,,,,
100106,28/07/1991,50.59354,8.82077,215,26.5,11.9,19.2,0.9,1.288,0,4.74,4.1,4.11,23488,1991,7,28,8,,,,,,
100106,29/07/1991,50.59354,8.82077,215,27,15.2,21.1,1.6,1.334,0,5.43,4.72,4.78,24938,1991,7,29,8,,,,,,
100106,30/07/1991,50.59354,8.82077,215,28,16.1,22,1.6,1.462,35.4,5.25,4.59,4.65,22847,1991,7,30,8,,,,,,
100106,31/07/1991,50.59354,8.82077,215,24.7,16.7,20.7,1.4,1.84,6,2.88,2.6,2.46,10476,1991,7,31,8,,,,,,
100106,01/08/1991,50.59354,8.82077,215,20.5,15.2,17.8,1.5,1.697,0,2.6,2.31,2.16,10541,1991,8,1,8,,,,,,
100106,02/08/1991,50.59354,8.82077,215,24.9,15.3,20.1,2,1.594,0.2,3.74,3.33,3.3,14649,1991,8,2,8,,,,,,
100106,03/08/1991,50.59354,8.82077,215,25.7,14.2,19.9,1.1,1.632,0,4.23,3.68,3.61,19594,1991,8,3,8,,,,,,
100106,04/08/1991,50.59354,8.82077,215,26.5,14.4,20.4,0.9,1.596,0,3.99,3.49,3.41,17994,1991,8,4,8,,,,,,
100106,05/08/1991,50.59354,8.82077,215,28.5,14.3,21.4,1.1,1.665,0,4.29,3.75,3.73,18854,1991,8,5,8,,,,,,
100106,06/08/1991,50.59354,8.82077,215,31.6,16.3,23.9,1.6,1.62,0,5.39,4.71,4.87,22889,1991,8,6,8,,,,,,
100106,07/08/1991,50.59354,8.82077,215,33.1,18.3,25.7,2.2,1.825,1.6,5.45,4.83,5.1,20460,1991,8,7,8,,,,,,
100106,08/08/1991,50.59354,8.82077,215,26.3,16.6,21.5,1.1,1.951,0,2.37,2.14,2.04,7833,1991,8,8,8,,,,,,
100106,09/08/1991,50.59354,8.82077,215,22.7,12.9,17.8,1.1,1.368,0,3.76,3.26,3.23,18473,1991,8,9,8,,,,,,
100106,10/08/1991,50.59354,8.82077,215,26,13.9,19.9,1.4,1.835,0,3.14,2.77,2.71,13110,1991,8,10,8,,,,,,
100106,11/08/1991,50.59354,8.82077,215,29.2,18.5,23.8,1.8,1.959,0,4.82,4.23,4.18,19570,1991,8,11,8,,,,,,
100106,12/08/1991,50.59354,8.82077,215,23.2,16.8,20,1.6,1.468,0,3.75,3.3,3.28,16002,1991,8,12,8,,,,,,
100106,13/08/1991,50.59354,8.82077,215,22.8,10.7,16.7,1.1,1.275,0,3.29,2.87,2.89,16011,1991,8,13,8,,,,,,
100106,14/08/1991,50.59354,8.82077,215,24.2,12.6,18.4,0.8,1.285,0,3.13,2.75,2.7,14097,1991,8,14,8,,,,,,
100106,15/08/1991,50.59354,8.82077,215,26.4,12.8,19.6,1.3,1.469,0,3.9,3.39,3.48,18418,1991,8,15,8,,,,,,
100106,16/08/1991,50.59354,8.82077,215,26.6,13.2,19.9,2.3,1.506,0,4.1,3.61,3.79,17702,1991,8,16,8,,,,,,
100106,17/08/1991,50.59354,8.82077,215,23.4,15,19.2,2.3,1.554,0,3.21,2.86,2.83,12710,1991,8,17,8,,,,,,
100106,18/08/1991,50.59354,8.82077,215,20.5,12.8,16.7,2.6,1.222,0,3.54,3.13,3.2,15652,1991,8,18,8,,,,,,
100106,19/08/1991,50.59354,8.82077,215,19.2,10.6,14.9,2,1.156,0,2.91,2.57,2.61,13576,1991,8,19,8,,,,,,
100106,20/08/1991,50.59354,8.82077,215,21.2,12.8,17,1.6,1.387,0,2.46,2.19,2.13,10170,1991,8,20,8,,,,,,
100106,21/08/1991,50.59354,8.82077,215,26.3,12.5,19.4,0.9,1.397,0,3.58,3.1,3.16,17712,1991,8,21,8,,,,,,
100106,22/08/1991,50.59354,8.82077,215,30.3,14.2,22.2,1.3,1.455,3.4,4.26,3.68,3.95,19844,1991,8,22,8,,,,,,
100106,23/08/1991,50.59354,8.82077,215,25.7,18.9,22.3,1.8,1.548,0.4,3.23,2.91,2.96,11218,1991,8,23,8,,,,,,
100106,24/08/1991,50.59354,8.82077,215,25,15.3,20.1,1.8,1.358,0,3.45,3.05,3.2,14189,1991,8,24,8,,,,,,
100106,25/08/1991,50.59354,8.82077,215,22.5,12,17.3,0.9,1.313,0,3.18,2.74,2.79,16783,1991,8,25,8,,,,,,
100106,26/08/1991,50.59354,8.82077,215,23,10.5,16.7,1.4,1.338,0,2.9,2.52,2.62,14187,1991,8,26,8,,,,,,
100106,27/08/1991,50.59354,8.82077,215,22.7,11.2,17,0.9,1.219,0,2.95,2.54,2.62,15234,1991,8,27,8,,,,,,
100106,28/08/1991,50.59354,8.82077,215,22.3,12.7,17.5,2,1.349,0,2.97,2.62,2.72,13199,1991,8,28,8,,,,,,
100106,29/08/1991,50.59354,8.82077,215,21.8,10.9,16.4,1.4,1.057,0,3.38,2.87,3.1,19380,1991,8,29,8,,,,,,
100106,30/08/1991,50.59354,8.82077,215,23.4,9.3,16.4,0.9,1.138,0,3.28,2.76,3,19808,1991,8,30,8,,,,,,
100106,31/08/1991,50.59354,8.82077,215,25.5,11,18.3,1.1,1.181,0,3.49,2.96,3.25,19635,1991,8,31,8,,,,,,
100106,01/09/1991,50.59354,8.82077,215,27.3,12.5,19.9,1.6,1.191,0,3.87,3.3,3.77,20452,1991,9,1,8,,,,,,
100106,02/09/1991,50.59354,8.82077,215,27.8,13.5,20.7,1.1,1.211,0,3.62,3.07,3.42,19177,1991,9,2,8,,,,,,
100106,03/09/1991,50.59354,8.82077,215,27.8,14.3,21.1,1.1,1.156,0,3.65,3.1,3.48,19709,1991,9,3,8,,,,,,
100106,04/09/1991,50.59354,8.82077,215,28.4,12.3,20.4,0.9,1.225,0,3.46,2.92,3.25,19249,1991,9,4,8,,,,,,
100106,05/09/1991,50.59354,8.82077,215,22.7,13.3,18,1.4,1.489,0,2.5,2.19,2.24,11408,1991,9,5,8,,,,,,
100106,06/09/1991,50.59354,8.82077,215,19.5,12.4,15.9,1.8,1.009,0,2.52,2.24,2.39,10711,1991,9,6,8,,,,,,
100106,07/09/1991,50.59354,8.82077,215,16.7,10.5,13.6,1.8,1.308,0,1.51,1.37,1.31,5929,1991,9,7,8,,,,,,
100106,08/09/1991,50.59354,8.82077,215,18.1,11.9,15,1.5,1.336,0,1.9,1.68,1.68,8720,1991,9,8,8,,,,,,
100106,09/09/1991,50.59354,8.82077,215,22.6,9.5,16.1,1.1,1.146,0,2.53,2.17,2.39,14222,1991,9,9,8,,,,,,
100106,10/09/1991,50.59354,8.82077,215,27.6,8.3,18,1.3,1.097,4,2.96,2.5,3.06,17070,1991,9,10,8,,,,,,
100106,11/09/1991,50.59354,8.82077,215,20.9,12.6,16.8,1.5,1.328,35.2,2.15,1.91,1.99,9178,1991,9,11,8,,,,,,
100106,12/09/1991,50.59354,8.82077,215,18.8,7.4,13.1,0.9,0.834,0,2.34,1.93,2.25,16772,1991,9,12,8,,,,,,
100106,13/09/1991,50.59354,8.82077,215,21.2,6.4,13.8,1.4,0.866,0,2.61,2.16,2.69,18077,1991,9,13,8,,,,,,
100106,14/09/1991,50.59354,8.82077,215,24.5,6.2,15.4,0.9,0.994,0,2.56,2.09,2.57,18102,1991,9,14,8,,,,,,
100106,15/09/1991,50.59354,8.82077,215,24.2,8.8,16.5,2.3,1.355,0,2.43,2.11,2.5,11848,1991,9,15,8,,,,,,
100106,16/09/1991,50.59354,8.82077,215,23.4,14.5,18.9,1.6,1.658,2.8,2.29,1.99,2.08,10803,1991,9,16,8,,,,,,
100106,17/09/1991,50.59354,8.82077,215,20.1,14.2,17.2,1.4,1.358,0,2.12,1.84,1.94,10468,1991,9,17,8,,,,,,
100106,18/09/1991,50.59354,8.82077,215,22.1,10.4,16.3,1.1,1.288,0,2.15,1.82,2.04,12515,1991,9,18,8,,,,,,
100106,19/09/1991,50.59354,8.82077,215,19.2,12.5,15.9,1.4,1.544,0,1.53,1.34,1.37,6892,1991,9,19,8,,,,,,
100106,20/09/1991,50.59354,8.82077,215,18.9,10.6,14.8,0.9,1.118,0,1.86,1.58,1.73,11079,1991,9,20,8,,,,,,
100106,21/09/1991,50.59354,8.82077,215,23.5,6.6,15.1,1.1,1.204,0,2.15,1.76,2.18,15313,1991,9,21,8,,,,,,
100106,22/09/1991,50.59354,8.82077,215,24.1,12.1,18.1,2.3,1.488,23.6,2.18,1.92,2.23,9909,1991,9,22,8,,,,,,
100106,23/09/1991,50.59354,8.82077,215,16.6,8.5,12.6,2.5,1.227,0,1.55,1.35,1.44,8381,1991,9,23,8,,,,,,
100106,24/09/1991,50.59354,8.82077,215,19.1,13.4,16.2,2.9,1.69,0,1.33,1.19,1.13,5412,1991,9,24,8,,,,,,
100106,25/09/1991,50.59354,8.82077,215,24.4,15.9,20.2,2,1.706,4.6,2.14,1.89,2.1,9049,1991,9,25,8,,,,,,
100106,26/09/1991,50.59354,8.82077,215,17.5,13.2,15.3,1.1,1.665,39.6,0.98,0.88,0.84,4031,1991,9,26,8,,,,,,
100106,27/09/1991,50.59354,8.82077,215,14.2,9.7,12,2.7,1.216,4.6,1.29,1.13,1.14,6679,1991,9,27,8,,,,,,
100106,28/09/1991,50.59354,8.82077,215,13.7,8.6,11.2,3.1,1.166,1.2,1.3,1.15,1.19,6262,1991,9,28,8,,,,,,
100106,29/09/1991,50.59354,8.82077,215,15.6,10.6,13.1,1.4,1.315,5.6,1.09,0.99,1,4246,1991,9,29,8,,,,,,
100106,30/09/1991,50.59354,8.82077,215,18,9.7,13.9,2.3,1.293,2.2,1.59,1.35,1.58,9550,1991,9,30,8,,,,,,
100106,01/10/1991,50.59354,8.82077,215,14.8,6.1,10.5,2.5,1.07,0.8,1.26,1.08,1.23,8022,1991,10,1,8,,,,,,
100106,02/10/1991,50.59354,8.82077,215,14,8.9,11.5,3,1.036,0.2,1.54,1.35,1.55,8148,1991,10,2,8,,,,,,
100106,03/10/1991,50.59354,8.82077,215,17.2,5.7,11.4,2.7,0.983,0,1.52,1.28,1.66,10289,1991,10,3,8,,,,,,
100106,04/10/1991,50.59354,8.82077,215,17.7,7.2,12.4,1.1,1.225,0,1.17,0.97,1.16,8386,1991,10,4,8,,,,,,
100106,05/10/1991,50.59354,8.82077,215,17.5,7.4,12.5,1.1,1.272,16.2,1,0.86,0.97,5736,1991,10,5,8,,,,,,
100106,06/10/1991,50.59354,8.82077,215,14,11.6,12.8,1.1,1.426,3,0.76,0.7,0.66,3003,1991,10,6,8,,,,,,
100106,07/10/1991,50.59354,8.82077,215,16,11.3,13.7,1.3,1.402,0.2,0.97,0.83,0.91,5486,1991,10,7,8,,,,,,
100106,08/10/1991,50.59354,8.82077,215,16.5,9.6,13.1,0.9,1.358,0,0.9,0.76,0.84,5407,1991,10,8,8,,,,,,
100106,09/10/1991,50.59354,8.82077,215,18.4,10,14.2,1.1,1.315,0,1.17,0.93,1.23,9612,1991,10,9,8,,,,,,
100106,10/10/1991,50.59354,8.82077,215,19,9.2,14.1,0.8,1.287,0,1.04,0.85,1.03,7504,1991,10,10,8,,,,,,
100106,11/10/1991,50.59354,8.82077,215,19.2,9.4,14.3,1.4,1.133,0,1.25,0.98,1.43,10393,1991,10,11,8,,,,,,
100106,12/10/1991,50.59354,8.82077,215,15.9,9.1,12.5,0.9,1.292,14,0.82,0.7,0.8,5188,1991,10,12,8,,,,,,
100106,13/10/1991,50.59354,8.82077,215,13.8,10.4,12.1,1.1,1.326,0.8,0.77,0.66,0.72,4865,1991,10,13,8,,,,,,
100106,14/10/1991,50.59354,8.82077,215,15.7,8.5,12.1,2.3,1.208,2.8,0.98,0.79,1.03,7840,1991,10,14,8,,,,,,
100106,15/10/1991,50.59354,8.82077,215,16.3,8.4,12.4,1.8,1.262,0,0.88,0.73,0.93,6308,1991,10,15,8,,,,,,
100106,16/10/1991,50.59354,8.82077,215,16.9,9.3,13.1,4.4,1.193,0,1.31,1.16,1.45,6094,1991,10,16,8,,,,,,
100106,17/10/1991,50.59354,8.82077,215,14.7,6.8,10.8,4.4,0.915,2.4,1.44,1.27,1.7,7440,1991,10,17,8,,,,,,
100106,18/10/1991,50.59354,8.82077,215,10.5,5.7,8.1,2.8,0.849,3.2,0.95,0.84,1.03,5159,1991,10,18,8,,,,,,
100106,19/10/1991,50.59354,8.82077,215,9.3,4,6.7,2.3,0.781,0.4,0.73,0.6,0.82,5968,1991,10,19,8,,,,,,
100106,20/10/1991,50.59354,8.82077,215,8.4,4.5,6.4,1.3,0.786,0.4,0.69,0.6,0.68,3867,1991,10,20,8,,,,,,
100106,21/10/1991,50.59354,8.82077,215,7.3,1.9,4.6,0.9,0.651,0.2,0.56,0.45,0.61,5430,1991,10,21,8,,,,,,
100106,22/10/1991,50.59354,8.82077,215,9.9,3.2,6.6,1.1,0.779,0,0.54,0.42,0.65,6159,1991,10,22,8,,,,,,
100106,23/10/1991,50.59354,8.82077,215,9.5,4.2,6.8,1.4,0.978,0.8,0.52,0.46,0.47,2908,1991,10,23,8,,,,,,
100106,24/10/1991,50.59354,8.82077,215,9.6,6.1,7.9,0.9,0.976,0,0.57,0.53,0.51,2191,1991,10,24,8,,,,,,
100106,25/10/1991,50.59354,8.82077,215,10.1,6.7,8.4,0.8,0.983,0,0.58,0.54,0.53,2327,1991,10,25,8,,,,,,
100106,26/10/1991,50.59354,8.82077,215,9.2,1.8,5.5,1.1,0.539,0,0.37,0.2,0.69,8472,1991,10,26,8,,,,,,
100106,27/10/1991,50.59354,8.82077,215,9.5,-0.1,4.7,1.1,0.51,0,0.29,0.12,0.68,8863,1991,10,27,8,,,,,,
100106,28/10/1991,50.59354,8.82077,215,7.5,-0.1,3.7,1.1,0.524,0,0.33,0.19,0.6,7333,1991,10,28,8,,,,,,
100106,29/10/1991,50.59354,8.82077,215,9.7,-1.8,4,1.1,0.507,0,0.19,0.05,0.6,8707,1991,10,29,8,,,,,,
100106,30/10/1991,50.59354,8.82077,215,7.4,-1.8,2.8,1.1,0.55,1.6,0.29,0.18,0.53,6243,1991,10,30,8,,,,,,
100106,31/10/1991,50.59354,8.82077,215,6.8,-0.1,3.4,0.9,0.591,0,0.35,0.25,0.48,5110,1991,10,31,8,,,,,,
100106,01/11/1991,50.59354,8.82077,215,6.4,0.5,3.5,3.3,0.656,0,0.63,0.57,0.71,3069,1991,11,1,8,,,,,,
100106,02/11/1991,50.59354,8.82077,215,13.3,4.4,8.9,3.3,1.106,0.6,0.34,0.25,0.44,3981,1991,11,2,8,,,,,,
100106,03/11/1991,50.59354,8.82077,215,14.9,9.6,12.3,5.1,1.024,4.2,1.37,1.29,1.57,3419,1991,11,3,8,,,,,,
100106,04/11/1991,50.59354,8.82077,215,12.2,5.3,8.8,2.9,0.804,3.4,0.65,0.54,0.91,5148,1991,11,4,8,,,,,,
100106,05/11/1991,50.59354,8.82077,215,9.3,4.9,7.1,2.4,0.859,1.6,0.5,0.42,0.63,3731,1991,11,5,8,,,,,,
100106,06/11/1991,50.59354,8.82077,215,7.1,2.1,4.6,2.3,0.656,0,0.46,0.39,0.64,4025,1991,11,6,8,,,,,,
100106,07/11/1991,50.59354,8.82077,215,9.8,4.1,7,3.7,1.052,2.8,0.33,0.28,0.16,2100,1991,11,7,8,,,,,,
100106,08/11/1991,50.59354,8.82077,215,11.3,8.4,9.9,3.6,1.106,6.2,0.52,0.46,0.56,2808,1991,11,8,8,,,,,,
100106,09/11/1991,50.59354,8.82077,215,8.5,3.7,6.1,1.9,0.747,0.4,0.35,0.27,0.53,4050,1991,11,9,8,,,,,,
100106,10/11/1991,50.59354,8.82077,215,7.4,1.7,4.5,1.9,0.667,0,0.26,0.16,0.5,4545,1991,11,10,8,,,,,,
100106,11/11/1991,50.59354,8.82077,215,6.7,1.8,4.3,4,0.762,2.6,0.46,0.42,0.45,2008,1991,11,11,8,,,,,,
100106,12/11/1991,50.59354,8.82077,215,10.2,1.8,6,2,0.888,0.6,0.18,0.13,0.36,3501,1991,11,12,8,,,,,,
100106,13/11/1991,50.59354,8.82077,215,11.5,5.9,8.7,3.4,0.837,11.2,0.97,0.93,1.09,1923,1991,11,13,8,,,,,,
100106,14/11/1991,50.59354,8.82077,215,7.4,4.4,5.9,4.9,0.745,6.2,0.73,0.67,0.84,2773,1991,11,14,8,,,,,,
100106,15/11/1991,50.59354,8.82077,215,8.1,2.7,5.4,2.4,0.768,0.8,0.21,0.13,0.44,3932,1991,11,15,8,,,,,,
100106,16/11/1991,50.59354,8.82077,215,5.6,1,3.3,1.6,0.726,0,0.18,0.13,0.29,2887,1991,11,16,8,,,,,,
100106,17/11/1991,50.59354,8.82077,215,5.5,1.2,3.4,0.9,0.656,0,0.23,0.18,0.31,2779,1991,11,17,8,,,,,,
100106,18/11/1991,50.59354,8.82077,215,5.5,2,3.8,2.4,0.78,1.6,0.23,0.18,0.27,2259,1991,11,18,8,,,,,,
100106,19/11/1991,50.59354,8.82077,215,8.7,3.5,6.1,1.1,0.928,0.6,0.17,0.11,0.25,2436,1991,11,19,8,,,,,,
100106,20/11/1991,50.59354,8.82077,215,5.7,2.3,4,2.9,0.747,0.6,0.45,0.42,0.46,1513,1991,11,20,8,,,,,,
100106,21/11/1991,50.59354,8.82077,215,4.5,-1.1,1.7,1.6,0.523,0,0.14,0.08,0.36,3520,1991,11,21,8,,,,,,
100106,22/11/1991,50.59354,8.82077,215,-0.8,-4.3,-2.6,0.9,0.52,0,0.21,0.19,0.19,1386,1991,11,22,8,,,,,,
100106,23/11/1991,50.59354,8.82077,215,4.1,-1.1,1.5,1.9,0.644,0,0.11,0.07,0.17,2448,1991,11,23,8,,,,,,
100106,24/11/1991,50.59354,8.82077,215,5.9,1.1,3.5,1.1,0.67,0,0.06,0.03,0.18,3602,1991,11,24,8,,,,,,
100106,25/11/1991,50.59354,8.82077,215,4.1,0.5,2.3,1.8,0.667,0,0.29,0.27,0.31,1525,1991,11,25,8,,,,,,
100106,26/11/1991,50.59354,8.82077,215,5.5,-0.2,2.7,2,0.667,0,0.1,0.08,0.27,2881,1991,11,26,8,,,,,,
100106,27/11/1991,50.59354,8.82077,215,3.8,0.1,2,2.9,0.67,0,0.13,0.08,0.22,2249,1991,11,27,8,,,,,,
100106,28/11/1991,50.59354,8.82077,215,3,0.6,1.8,2.9,0.682,0,0.14,0.11,0.19,1942,1991,11,28,8,,,,,,
100106,29/11/1991,50.59354,8.82077,215,3,0.7,1.9,1.1,0.699,0.2,0.22,0.2,0.22,1280,1991,11,29,8,,,,,,
100106,30/11/1991,50.59354,8.82077,215,5.8,0,2.9,0.9,0.677,0,0,0,0.1,3392,1991,11,30,8,,,,,,
100106,01/12/1991,50.59354,8.82077,215,2.1,-0.8,0.7,0.8,0.613,0,0.17,0.17,0.2,1572,1991,12,1,8,,,,,,
100106,02/12/1991,50.59354,8.82077,215,1.1,-0.8,0.2,0.9,0.57,0,0.29,0.26,0.28,1155,1991,12,2,8,,,,,,
100106,03/12/1991,50.59354,8.82077,215,0.2,-1.7,-0.7,0.8,0.534,0,0.28,0.27,0.26,1098,1991,12,3,8,,,,,,
100106,04/12/1991,50.59354,8.82077,215,2.3,-1.9,0.2,0.9,0.6,0,0.22,0.2,0.23,1247,1991,12,4,8,,,,,,
100106,05/12/1991,50.59354,8.82077,215,5,0,2.5,1.9,0.631,0,0.1,0.08,0.28,2436,1991,12,5,8,,,,,,
100106,06/12/1991,50.59354,8.82077,215,2.1,-2.3,-0.1,1.6,0.484,0,0,0,0.18,3494,1991,12,6,8,,,,,,
100106,07/12/1991,50.59354,8.82077,215,3.1,-1.3,0.9,0.9,0.629,0,0.12,0.11,0.15,1846,1991,12,7,8,,,,,,
100106,08/12/1991,50.59354,8.82077,215,3.5,1.3,2.4,1.9,0.675,0,0.32,0.3,0.33,1142,1991,12,8,8,,,,,,
100106,09/12/1991,50.59354,8.82077,215,2.9,-3.8,-0.4,1.1,0.428,0,0,0,0.11,3739,1991,12,9,8,,,,,,
100106,10/12/1991,50.59354,8.82077,215,-0.7,-6.6,-3.6,1.6,0.243,0,0,0,0.28,3985,1991,12,10,8,,,,,,
100106,11/12/1991,50.59354,8.82077,215,1.6,-5.8,-2.1,1.6,0.395,0,0,0,0.11,4120,1991,12,11,8,,,,,,
100106,12/12/1991,50.59354,8.82077,215,0.1,-6.8,-3.3,2.5,0.401,0,0,0,0.12,4016,1991,12,12,8,,,,,,
100106,13/12/1991,50.59354,8.82077,215,-0.4,-7,-3.7,2.5,0.396,0,0,0,0.11,4001,1991,12,13,8,,,,,,
100106,14/12/1991,50.59354,8.82077,215,-0.6,-7.3,-3.9,2.9,0.403,0,0,0,0.12,3718,1991,12,14,8,,,,,,
100106,15/12/1991,50.59354,8.82077,215,-1.4,-7.9,-4.7,3,0.36,0,0,0,0.19,3860,1991,12,15,8,,,,,,
100106,16/12/1991,50.59354,8.82077,215,0,-6.7,-3.3,2.7,0.464,1.8,0.12,0.11,0.17,2092,1991,12,16,8,,,,,,
100106,17/12/1991,50.59354,8.82077,215,5.2,-0.6,2.3,2.9,0.707,9.4,0.14,0.12,0.18,1428,1991,12,17,8,,,,,,
100106,18/12/1991,50.59354,8.82077,215,6.8,3,4.9,3.7,0.687,3.6,0.37,0.33,0.55,2004,1991,12,18,8,,,,,,
100106,19/12/1991,50.59354,8.82077,215,9.3,2.2,5.8,2.9,0.94,6.8,0.14,0.12,0.2,1360,1991,12,19,8,,,,,,
100106,20/12/1991,50.59354,8.82077,215,8.6,0.5,4.6,1.9,0.626,1.6,0.2,0.19,0.48,2380,1991,12,20,8,,,,,,
100106,21/12/1991,50.59354,8.82077,215,6.8,0,3.4,2.4,0.794,4.4,0.13,0.11,0.2,1482,1991,12,21,8,,,,,,
100106,22/12/1991,50.59354,8.82077,215,13,6.7,9.9,1.4,1.145,0.2,0.32,0.29,0.37,1189,1991,12,22,8,,,,,,
100106,23/12/1991,50.59354,8.82077,215,11.7,8.5,10.1,3.3,0.985,1.2,0.78,0.75,0.84,1157,1991,12,23,8,,,,,,
100106,24/12/1991,50.59354,8.82077,215,9.6,2.7,6.2,3.1,0.679,0,0.33,0.29,0.75,2567,1991,12,24,8,,,,,,
100106,25/12/1991,50.59354,8.82077,215,4.4,0.2,2.3,1.6,0.648,0,0.14,0.14,0.21,2243,1991,12,25,8,,,,,,
100106,26/12/1991,50.59354,8.82077,215,7.7,-0.2,3.8,3.3,0.727,0.4,0.31,0.28,0.43,1487,1991,12,26,8,,,,,,
100106,27/12/1991,50.59354,8.82077,215,7.3,3.7,5.5,2.9,0.7,0,0.12,0.1,0.45,3095,1991,12,27,8,,,,,,
100106,28/12/1991,50.59354,8.82077,215,3.8,-1.2,1.3,1.1,0.612,0,0.08,0.06,0.12,2477,1991,12,28,8,,,,,,
100106,29/12/1991,50.59354,8.82077,215,2.7,-0.5,1.1,1.9,0.654,0,0.21,0.2,0.23,1268,1991,12,29,8,,,,,,
100106,30/12/1991,50.59354,8.82077,215,5.3,2.3,3.8,1.4,0.748,0,0.27,0.25,0.32,1278,1991,12,30,8,,,,,,
100106,31/12/1991,50.59354,8.82077,215,3.4,0.8,2.1,1.6,0.577,0,0.31,0.28,0.39,1620,1991,12,31,8,,,,,,
100106,01/01/1992,50.59354,8.82077,215,2,-0.3,0.9,3.3,0.578,0,0.29,0.27,0.35,1647,1992,1,1,8,,,,,,
100106,02/01/1992,50.59354,8.82077,215,4.7,1.5,3.1,4.1,0.628,0,0.52,0.49,0.61,1659,1992,1,2,8,,,,,,
100106,03/01/1992,50.59354,8.82077,215,4.3,-1.7,1.3,3.3,0.558,0,0,0,0.33,3732,1992,1,3,8,,,,,,
100106,04/01/1992,50.59354,8.82077,215,6.7,1.4,4.1,3.8,0.768,4,0.26,0.23,0.33,1686,1992,1,4,8,,,,,,
100106,05/01/1992,50.59354,8.82077,215,9,4.3,6.7,2.6,0.927,7,0.28,0.25,0.33,1541,1992,1,5,8,,,,,,
100106,06/01/1992,50.59354,8.82077,215,9.2,7.4,8.3,3.5,0.977,0.1,0.42,0.39,0.5,1717,1992,1,6,8,,,,,,
